index,target
16834,-0.1929110696328542
15437,0.036636782848845306
8549,0.22205714225085033
7222,0.15356785125148836
17054,0.22212046190978868
11377,0.4069961301771636
7631,0.27945574387351607
14569,0.4647991042207552
10441,0.04843570371268996
4487,0.19871803646802022
14165,0.505606841586604
13723,0.14341653605741855
10842,0.5629685278927639
8384,0.192195757525447
17392,0.487364701233509
12306,0.09145360869105523
14220,0.05888195540628405
1559,0.07619489322712125
477,0.09315612377905469
1466,0.16493074927804713
1573,0.057435981832841265
3004,0.2533727973731367
17063,0.2695127817537226
396,0.06485410541479886
2960,-0.054498363551908735
12862,0.5566125141570184
8887,-0.00961193064011856
5104,0.19429395776201047
13641,0.09720623936778083
14632,0.26601282471789267
2302,0.10587363213012801
18651,0.329057073012362
12299,0.16316037070936001
18513,0.35943257464676953
5658,0.10964386271316695
16147,0.618445446900406
13334,0.014966077971576897
12826,0.3740960062285098
6617,0.05258750798866835
916,0.25964748103524427
17252,0.2576914318735397
15348,0.1427763080305332
1942,0.054002680262816904
7088,0.015320867082116663
6820,0.10738064252131474
6015,0.4734441859373163
5665,0.3834565174842732
16916,0.5091839261008139
4322,0.363599398239091
6742,0.10935499552445704
12516,0.09014595901274308
10824,0.11067989906813563
10531,0.0751996803967363
7054,0.3929217533259695
14703,0.06206536435535348
12657,0.3236557333283654
1319,0.1174860634353257
17315,0.04878292566511078
10127,0.31300333749176035
1341,0.22074895126036687
15427,0.6348755181209642
16687,0.04317967142878243
5949,0.1326346941130126
9591,0.37268168192825846
6106,0.03489566651028608
5442,0.03725933832120204
5149,0.7812057021927634
15383,0.32224666944790004
10635,0.3067764651118525
19043,0.2786100281333094
14826,0.21836233276633882
4087,0.1560538067082443
9747,0.3848898242673261
3646,0.5396710176794234
11918,0.24023273801034384
1426,0.4462240702235189
11154,0.18699204819823584
5347,0.2821903352092173
12258,0.0972902582595444
10539,0.13992593638815382
6360,0.17763296024064157
3006,0.13589308012807821
16267,0.3571972054430034
7277,0.3428310155917329
2843,0.2208838247433934
11557,0.4305796409267735
9398,0.08978617850584714
10236,0.1362542311340743
5409,0.2811058997227502
12610,0.11943407249061572
8527,0.5694991717140224
5228,0.6228959607473532
12086,0.17429047376838974
353,0.3273224243627933
12375,0.5508880305617055
7875,0.14306436843027093
6885,0.15294497136504343
2716,0.5293696904767334
1480,0.0039428825271536905
19012,0.3937050507680274
13032,0.559459387736163
13234,0.3638348290526979
13235,0.3889243402420447
12026,0.1798169577761809
1498,0.14614278611363185
593,0.5510740072896843
10565,0.28959099300636937
8086,0.032017256099279634
3649,-0.024469692600269877
13213,0.25417448197143383
14629,0.5394421791119877
17972,0.48255101868596506
17611,0.19190943588314413
16724,0.15990579152978623
2967,0.46487264384926646
7662,0.11673146390759387
1594,0.15434150130175134
13039,0.2573430413165948
18483,-0.078857697261844
3659,0.7671071146785794
1198,0.14102165779921322
3550,0.08793680448632835
2414,0.7689889850327936
8883,0.03896407787147116
428,0.1787647874651398
17595,0.13737171738799736
3196,0.07161029716377226
11657,0.7160091196107996
16207,0.14657237988648475
18577,0.31819284855753427
