index,target
16834,-0.19243049571465354
15437,0.03715789887642301
8549,0.22116091253101122
7222,0.1535225725897409
17054,0.22321279648321735
11377,0.40779439921670746
7631,0.27904364801436615
14569,0.46529143389437333
10441,0.04929494745367369
4487,0.19895155172029044
14165,0.5056375781925171
13723,0.14373611167159794
10842,0.5624547078866992
8384,0.1927865195360638
17392,0.48729693093296567
12306,0.09450002564187326
14220,0.06037285813271298
1559,0.07810659298046135
477,0.09381358020094205
1466,0.1645998779626141
1573,0.05732971632882383
3004,0.2531241908095337
17063,0.23570455659469103
396,0.0652537454397496
2960,-0.05385940512190146
12862,0.5564062318215026
8887,-0.009166335438652862
5104,0.1947561705017356
13641,0.09712124092013036
14632,0.27482230391038354
2302,0.10618870435603556
18651,0.3278028914574818
12299,0.16307296526903375
18513,0.35938996958142944
5658,0.10966853261598891
16147,0.6183545394108002
13334,0.016079933944665448
12826,0.3749186893934099
6617,0.05310256951314757
916,0.260432946810616
17252,0.25660358340093214
15348,0.14288113025728133
1942,0.053447156941554885
7088,0.015550003129975232
6820,0.10719268763837059
6015,0.47297363832208356
5665,0.3834864911207009
16916,0.509376396064183
4322,0.36308545621511745
6742,0.11028812079620814
12516,0.09000442574210799
10824,0.1107835456263152
10531,0.07744548483347347
7054,0.39233255270776185
14703,0.062242970863914726
12657,0.32325211834535694
1319,0.11963742805123473
17315,0.049934013111281816
10127,0.31234942384709835
1341,0.22082972452206395
15427,0.6356383681646712
16687,0.04299075897735055
5949,0.13282504022524544
9591,0.3720418434352022
6106,0.03427871835936591
5442,0.03726986002173405
5149,0.7810573140803945
15383,0.32257778283986827
10635,0.30663885956877246
19043,0.2784159705580116
14826,0.21563781376350089
4087,0.15603649481344473
9747,0.3860091873608647
3646,0.5405417165422337
11918,0.23978527039282455
1426,0.4459506740751694
11154,0.1869107533729193
5347,0.2877465039748853
12258,0.09684959264515436
10539,0.13935332587007165
6360,0.17755022031813472
3006,0.13572005084483396
16267,0.3574531088983459
7277,0.3420560747673209
2843,0.22172050101916257
11557,0.43204725042851055
9398,0.08935244077871596
10236,0.13640345865957193
5409,0.2808672975894771
12610,0.11873675350891655
8527,0.5697622098102846
5228,0.6218249356091617
12086,0.17493716605921467
353,0.32668137262577734
12375,0.5502247524697682
7875,0.14287728013124168
6885,0.15294544745091054
2716,0.5280599028411593
1480,0.0036409550703572213
19012,0.3926137703246645
13032,0.5590575259975531
13234,0.36229826749394123
13235,0.38901870729217747
12026,0.17963112409013227
1498,0.14599589641159672
593,0.5510792009313273
10565,0.2893346910239968
8086,0.03149168125061136
3649,-0.02392062291652386
13213,0.25219176494971374
14629,0.5391424540410414
17972,0.4821711080204363
17611,0.19155315882926394
16724,0.16034830775809245
2967,0.4629588082844339
7662,0.11904739691764576
1594,0.15455591450065276
13039,0.2526069263225895
18483,-0.07876947428647563
3659,0.7670653602563112
1198,0.14195463722833085
3550,0.08815005607921877
2414,0.7683713271977801
8883,0.03934736374217057
428,0.17977200805884658
17595,0.13688381260221028
3196,0.0770274096797125
11657,0.7146322320259779
16207,0.14687792285483137
18577,0.31742831078873857
1920,0.1164487253598735
5888,0.18041788584358626
6533,0.03193594716111975
13072,0.3643830263896056
16027,0.18222691356767173
10874,0.17517433170851798
2602,0.20452006187022315
9382,0.07976564454059065
9017,0.007203546743188904
14179,0.03548898171541348
6701,0.04708152186246123
17506,0.5355027391829115
16543,0.11920017137254207
13190,0.1830636084245505
9175,0.32568932593679867
17907,0.2759383773036105
15727,0.3929590100098712
4955,0.06035935999433961
8018,0.29346872055620454
7862,0.020526312150474568
6049,0.5456944328019635
14636,0.5270489770964176
15100,0.2705329893681459
17168,0.18621756647887866
1984,0.1522019765907534
6948,0.13529711517359488
13044,0.7337366206960132
15605,0.37698395608794927
10994,0.5447356172286154
8579,0.051243135128218764
2778,0.021885912680097652
16693,0.016475159980806342
3826,0.5020371640175902
13353,0.0999446075509729
3948,0.14659904508733546
9108,0.04431479825379747
17843,0.4067825167232452
9686,0.32391531975366583
16176,0.758314424376591
3173,0.1320602835098995
13220,0.16983472733665905
7677,0.1517246870814426
16107,0.13361319757587742
8054,0.40985899652838365
9251,0.04624940552599971
8915,0.33219187693536
8313,0.18416105953087158
8956,0.2895087880988742
15380,0.3150813833623744
15873,0.02317574807513373
1669,0.11707277706728647
12627,0.5279026628600094
17368,0.7443903242070999
16333,0.7178319079469289
5865,0.12850942536083343
7713,0.43958068669451533
6075,0.20852363443206823
18633,0.2589529823027351
686,0.026179312142703026
13635,0.44780557110120156
2376,0.1281350406302355
4153,0.28333547551443494
2719,0.08948485248227911
7042,0.5873706435536915
12459,0.053738149209423436
16325,0.7488740602522942
7465,0.34289249851453174
12395,0.1321039504473714
1034,0.4792848541024851
3204,0.0727473016886594
9198,0.39859458683955334
9225,0.8322909896484761
13469,-0.09792525723031842
2143,0.10518320645066348
11840,0.09486824132060334
13622,0.5818348344396708
8328,0.04808281704319878
5726,0.12459593475950992
8879,0.40508043749504674
3830,0.5606615323822537
7281,0.6244740865857297
13401,0.5464160067972343
11500,0.12153334316398268
15824,0.32390923970720625
10690,0.12151806379249014
3626,0.06317319349727663
17752,0.15970713246417023
15367,0.11589013234369255
14504,0.1838449109321018
9030,0.5216321082190913
15010,0.36815479735264556
7812,0.25164714022227885
2633,0.13726996102120786
162,0.0835319632893311
15786,0.16025605009281296
9798,0.09590470805737922
5741,-0.001083505140138552
771,0.05647003073164386
14741,0.17360415152852227
2221,0.5124274688208941
13722,0.09640683541499862
8532,0.16424781341909234
2697,0.2926318451042718
7564,0.3975802624547397
3751,0.40193856710460135
17499,0.28589249814003204
4138,0.04208077894431095
3101,0.5574778606729844
6785,0.3295060336381155
1353,0.021772211160864308
18086,0.6468394104081411
6595,0.12539934166449157
14076,0.4013339042549998
8110,0.214308286703224
2259,0.47843297776540583
892,0.006898863202046135
10009,0.3870031568293311
6353,0.02209274890070767
11288,0.20490236720423433
9520,0.14962142307592785
18188,0.18230776983373415
5327,0.1590813996073599
14496,0.5162502693349544
6278,0.0972812984091318
17984,0.07852182953828751
1602,-0.13542392488960797
7994,0.6399303094234221
5218,0.3868573070245579
444,0.11671962106433609
578,0.26260174973128436
13163,0.03918199677743156
14540,0.29359037170974045
14050,0.5400691582217464
19109,0.4887987169807128
17080,0.30653910351751523
5543,0.26468912617971985
472,0.4972239805441411
13964,0.07852286277778903
10434,0.4551335824905687
17685,0.16238791690153775
17020,0.2431634705582657
13445,0.39520536792477035
7756,0.1215662502274833
1750,0.1789171565862283
13611,-0.05243982934197944
11782,0.4810667099343775
8849,0.06754128553208938
3076,0.5849828748710417
17303,0.13040479138773947
11579,0.17846983688110468
6110,0.16670591963755432
18670,0.07495658157856616
12536,0.015158272279357177
16731,-0.06855640339414837
9493,0.604559045033102
15981,0.03607876728731113
4077,0.4121902484733583
5220,-0.027367688443650673
5719,0.565375810333682
7850,-0.08682132477661886
10153,0.36687656141587954
4685,0.08578033013472369
2487,0.12189593908867441
4972,0.5090710513532499
8507,0.4126319330330386
8381,0.19583536652500766
8677,0.029940193885961086
3337,0.43255854833283597
14118,0.30722646098328
17667,0.571670988526638
16213,0.10225942060578214
7116,0.4930473123647689
7245,0.27025677046819174
14527,0.3482995003031608
10376,0.11160623818687482
3100,0.008026779053418642
10083,0.10204541709939513
13928,0.21327209955294252
2342,0.40514167737545204
226,0.1855303171830192
13585,0.5443768806853938
1470,0.3720696215252149
11261,0.05297949715403688
15287,0.3796290039148379
13455,0.44104372070008047
5432,0.33339871762133144
14784,0.152426019358887
10796,0.1848464915785456
6966,-0.009061969505588685
1080,0.3875887476801454
12726,0.7871245476817799
9927,0.11313620558612192
9630,0.5836101115311305
6940,0.5859677725999983
15717,-0.0008151439724071174
11858,0.12915078210292702
2438,0.05636083003633002
17508,0.5293982193724113
12734,0.5575474144595838
15812,0.05049624810528103
2839,0.5498679256371412
1369,0.7373640209387397
