index,target
16834,-0.19287617376333277
15437,0.03664070775625616
8549,0.22203934027601258
7222,0.15356632104724854
17054,0.22210030852869228
11377,0.4070175601597077
7631,0.27942464315508825
14569,0.4647695424122879
10441,0.0484494409631534
4487,0.19874470002119687
14165,0.5056077727729206
13723,0.1434214174893731
10842,0.5629671481632393
8384,0.19219450269739596
17392,0.48734220499568226
12306,0.0915091143217942
14220,0.05889517032422842
1559,0.07624089152768809
477,0.09316058819536932
1466,0.16492237525534154
1573,0.05744250820483032
3004,0.25336393848009037
17063,0.2664923098954947
396,0.06486866065442876
2960,-0.05451026896675726
12862,0.5566078717285631
8887,-0.009616545975857815
5104,0.19429725919365065
13641,0.09719087369495638
14632,0.2667526891225434
2302,0.10588185978085962
18651,0.3290193866461461
12299,0.16314246437320884
18513,0.3595372049027768
5658,0.10963887817772877
16147,0.618444516401006
13334,0.014995451369230861
12826,0.3741134106332263
6617,0.0526103727291819
916,0.25971417576442696
17252,0.2576709137366297
15348,0.14276954847739842
1942,0.0539867975409869
7088,0.015312237468210532
6820,0.10736408574812306
6015,0.4734500375266688
5665,0.38344490472470916
16916,0.5091771486811871
4322,0.3635796133059524
6742,0.10936865648769512
12516,0.09013442131189187
10824,0.11067336645723469
10531,0.07528904234167055
7054,0.3929143448924578
14703,0.06206782220631324
12657,0.32363892301128716
1319,0.11751837830406553
17315,0.04880599830562182
10127,0.3129776157812243
1341,0.22075932091972955
15427,0.6348660624150598
16687,0.04318110144038145
5949,0.13261985028139878
9591,0.37266117826743556
6106,0.03488589384637575
5442,0.037256391490252505
5149,0.7811972270876497
15383,0.3223139495610072
10635,0.30674691032192525
19043,0.2786198727089028
14826,0.21829956295660713
4087,0.15605408067712817
9747,0.384897957457703
3646,0.5396798667519852
11918,0.2402297671716479
1426,0.4461984330909934
11154,0.18699219097497477
5347,0.28233887821431647
12258,0.09729016592950213
10539,0.13990639873739474
6360,0.17762261093275328
3006,0.13588971844376718
16267,0.3572312703402226
7277,0.3428141535861567
2843,0.22088746415743926
11557,0.43057843578529953
9398,0.0897822117434276
10236,0.1362468234622809
5409,0.28108650558431675
12610,0.11941615599705435
8527,0.5694977584149383
5228,0.6228771968156865
12086,0.17431225419422625
353,0.3273079179325558
12375,0.5508776376559872
7875,0.1430556527502741
6885,0.15293868719250542
2716,0.5293874626592201
1480,0.00394641091450787
19012,0.39370112686805225
13032,0.5594497966983573
13234,0.3638281546474778
13235,0.38895408126211256
12026,0.17980080902297718
1498,0.14613073262064635
593,0.5510906372451091
10565,0.2895850551031777
8086,0.031992121689881414
3649,-0.02449489901693558
13213,0.25413646268969003
14629,0.5394427099169615
17972,0.4825590782732907
17611,0.1918995274513568
16724,0.15991354987744888
2967,0.46484159379958934
7662,0.11680794303091979
1594,0.15433662650440855
13039,0.25728135097755717
18483,-0.07882245959026413
3659,0.7671016893191082
1198,0.14103637392578328
3550,0.08793249280219617
2414,0.7689684286368614
8883,0.03897081722491269
428,0.1788702093661632
17595,0.13737946071254048
3196,0.0716769706905106
11657,0.7160058001936118
16207,0.14658209685900414
18577,0.31817715760060483
1920,0.11709693518275377
5888,0.18087497170942524
6533,0.030854026164674253
13072,0.3647002413123982
16027,0.18290775002827536
10874,0.1743582498729273
2602,0.2036670797258694
9382,0.07942762787220914
9017,0.008003637956855103
14179,0.035337161177543375
6701,0.04615791854316342
