index,target
16834,-0.12134619361831589
15437,0.04991929479637003
8549,0.1636730564700074
7222,0.1746431745877896
17054,0.22945191063453352
11377,0.41493570678027913
7631,0.2513883226196204
14569,0.5025031400263211
10441,0.08826282643865657
4487,0.25077869146344883
14165,0.5128146730377764
13723,0.1473471410298035
10842,0.5443623561242973
8384,0.20547491313534255
17392,0.46507368118831466
12306,0.2163267022392658
14220,0.09175546422293812
1559,0.11364456068449025
477,0.12492103035849206
1466,0.16963887058231164
1573,0.06910893701815513
3004,0.2645315652718377
17063,0.105805678651189
396,0.06794086321852144
2960,-0.03421113215474292
12862,0.5402163395143094
8887,0.01954701645249457
5104,0.23796246969294244
13641,0.10886164223583278
14632,0.2936299307708056
2302,0.12708844065706032
18651,0.2988094601022307
12299,0.1723932955913065
18513,0.3190170527026322
5658,0.11504934029385872
16147,0.6045460933557829
13334,0.12419606307838615
12826,0.4082897184823102
6617,0.11163405264554205
916,0.2577509955669642
17252,0.21754715196743457
15348,0.15603109755555733
1942,0.04028627668681162
7088,0.02725249719744094
6820,0.12714208631585605
6015,0.45089160729857014
5665,0.33659889998604364
16916,0.5255262842369094
4322,0.3399421053992161
6742,0.12204646954812698
12516,0.07003124069404476
10824,0.12199508792277686
10531,0.21118976769187348
7054,0.3457953279001473
14703,0.06584482337958941
12657,0.29502860109582707
1319,0.2063388512736415
17315,0.12284850297639371
10127,0.2955941928589023
1341,0.23709414179371374
15427,0.6298532127408326
16687,0.03263038081857628
5949,0.14705299171757996
9591,0.34254098043554504
6106,0.03255312090541418
5442,0.04013682693048348
5149,0.7552916549092715
15383,0.3371515370567715
10635,0.2784795190875556
19043,0.2792931681554733
14826,0.13899910998268483
4087,0.12745631039290511
9747,0.4162897030419818
3646,0.5296738540833948
11918,0.25689490203259857
1426,0.41874673517177763
11154,0.24174645001054962
5347,0.2801197619480694
12258,0.06058488157847852
10539,0.0926141680111029
6360,0.1851383356825022
3006,0.1344886911122506
16267,0.36256406765917637
7277,0.32417723735990345
2843,0.28445902410030754
11557,0.4850683216293812
9398,0.05559586126944527
10236,0.15165317955813662
5409,0.28037158660737976
12610,0.07960312972225958
8527,0.5731121997232965
5228,0.6163979621849287
12086,0.22688895201753428
353,0.3171350736068253
12375,0.5306493761244444
7875,0.12888344472686408
6885,0.15374418683153335
2716,0.47091541267126
1480,0.02771866985450544
19012,0.37202666913113136
13032,0.5454894291882759
13234,0.36412028019595016
13235,0.3713482865568517
12026,0.15460237368235913
1498,0.14187158004932132
593,0.5679340631543972
10565,0.2750940145974516
8086,-0.01950369907419114
3649,-0.007820347770369995
13213,0.16447541503681495
14629,0.5297320302049633
17972,0.449349000899616
17611,0.20794512123343295
16724,0.15032815923931103
2967,0.3558485783533226
7662,0.17380522534898807
1594,0.16873971629705775
13039,0.1298355103895985
18483,-0.03975755375787382
3659,0.771253861316818
1198,0.12531871520650117
3550,0.06830314336281251
2414,0.742043596022757
8883,0.04734106537997662
428,0.16874030558699188
17595,0.16522984418483078
3196,0.1719929881901252
11657,0.6588270404785094
16207,0.13744750646903703
18577,0.2967083007225132
1920,0.13652434870705682
5888,0.16579794431006245
6533,0.061199412356729876
13072,0.34575592767207786
16027,0.14962410281492006
10874,0.18928755744220094
2602,0.2533876427644865
9382,0.07188714478004032
9017,-0.020246412359534394
14179,0.04140840591434347
6701,0.07971433498366565
17506,0.5283483370924756
16543,0.12306445140850875
13190,0.18674480169637414
9175,0.2693639299940456
17907,0.2661790322365645
15727,0.37328710900430784
4955,0.05317268783076423
8018,0.3429231141585678
7862,0.031508035158616776
6049,0.5356801876917907
14636,0.5278645222311334
15100,0.2803996576309125
17168,0.21152772074824588
1984,0.16511482577754094
6948,0.13600826776480657
13044,0.7111476779121689
15605,0.3590301028554941
10994,0.5206771092443727
8579,0.03630843365942249
2778,0.047525098575867286
16693,0.009144556737353926
3826,0.48822034914707485
13353,0.0826492683526513
3948,0.15402886650938552
9108,0.035072232262759795
17843,0.33160750279584017
9686,0.34857939527874904
16176,0.5890697161763829
3173,0.1272184070163795
13220,0.15540427592396638
7677,0.18851586528521153
16107,0.16677096237097055
8054,0.34364214642086316
9251,0.028196048830751663
8915,0.30170784809470585
8313,0.2087535877853977
8956,0.20784202742185126
15380,0.2901269774979762
15873,0.0136352726200627
1669,0.15764775963921362
12627,0.5272069776913914
17368,0.742070284104235
16333,0.6080237274725989
5865,0.11172542379484762
7713,0.34591589435402076
6075,0.19982035565155587
18633,0.2154615292645134
686,0.02895110471961093
13635,0.42981938202289993
2376,0.101103642530734
4153,0.3409598938886198
2719,0.17615746499649293
7042,0.5548103468021017
12459,0.05123635170723784
16325,0.7215337586860616
7465,0.3008710550098669
12395,0.18347091453042125
1034,0.4862275483098834
3204,0.0707787039256681
9198,0.39692356148458985
9225,0.7034705851785586
13469,-0.05821799617303769
2143,0.1161741039714223
11840,0.0771840804317745
13622,0.5846673614157749
8328,0.022501541593317853
5726,0.13347882145163653
8879,0.3841574153045083
3830,0.5306643848238002
7281,0.6481671274672633
13401,0.40244859720028014
11500,0.13555790498557624
15824,0.3442890745030889
10690,0.13899875663525513
3626,0.05686713315286018
17752,0.15301466006017606
15367,0.14768348748413662
14504,0.2124851994116772
9030,0.41303193834494784
15010,0.35133069782287696
7812,0.2450980452904707
2633,0.1440878186860341
162,0.11455187391193389
15786,0.15711094108194557
9798,0.08199728709868381
5741,0.014532223410244738
771,0.08727210272864505
14741,0.1962533527267285
2221,0.5404462607955998
13722,0.11722735546987062
8532,0.1537902377513936
2697,0.2929621567672796
7564,0.3772358011512575
3751,0.36695155876498076
17499,0.37610666922668956
4138,0.045334636722292654
3101,0.5205527776425852
6785,0.326282915740185
1353,0.031241282099239487
18086,0.635256510602439
6595,0.14667399028601164
14076,0.37738518969426904
8110,0.19596214799567302
2259,0.4809696071967022
892,0.00428995553110223
10009,0.3349295134573567
6353,0.06259337771874796
11288,0.1855170836171116
9520,0.19050118215980305
18188,0.16994002817788678
5327,0.1325503795772906
14496,0.5205255801235913
6278,0.07823645328706108
17984,0.09980142128834557
1602,-0.03223291484800628
7994,0.5786053005854288
5218,0.3681032142530295
444,0.1530911813418469
578,0.2343844260808905
13163,0.050236569546244225
14540,0.306038652775253
14050,0.5210344028703009
19109,0.5107856258149109
17080,0.3437389543800584
5543,0.24689598411560676
472,0.49439672638491244
13964,0.06362956084787974
10434,0.42456877149426003
17685,0.15613937241362474
17020,0.29163760742124917
13445,0.3152901902164293
7756,0.13575778187934828
1750,0.1455669848010549
13611,-0.04891611231093396
