index,target
16834,-0.19079097167057713
15437,0.03843285220004172
8549,0.2189544767096288
7222,0.1538325066735608
17054,0.2275882258146526
11377,0.4086143129684484
7631,0.2780713777099814
14569,0.46634979527221354
10441,0.051371229087299464
4487,0.19963397510683012
14165,0.5054429122495792
13723,0.14443375627243116
10842,0.5610816332542234
8384,0.19457631238357992
17392,0.48641327975887516
12306,0.10352115364634873
14220,0.06298638461142092
1559,0.08190467678716457
477,0.09509162036782387
1466,0.16442677720110055
1573,0.05754002840108352
3004,0.2534806678730829
17063,0.19110220365974745
396,0.0660887508755364
2960,-0.05162565609473646
12862,0.5557074568239443
8887,-0.008390001415592319
5104,0.19620848519798312
13641,0.09703725643015937
14632,0.2841344145376858
2302,0.10705031430695444
18651,0.32751421438239936
12299,0.16320152812528732
18513,0.357636568256928
5658,0.10984507961618695
16147,0.6184129179514882
13334,0.020379754562274977
12826,0.3773916882120888
6617,0.05464154133407306
916,0.2632966551514605
17252,0.2534483915821723
15348,0.14338997267214498
1942,0.05261504779712789
7088,0.016473956494480912
6820,0.1075315563986119
6015,0.4708764205340018
5665,0.38307216313162085
16916,0.510114735281692
4322,0.3610398282055685
6742,0.11267625517449398
12516,0.08975468958103877
10824,0.111052085401313
10531,0.08645943208828133
7054,0.3898469159799979
14703,0.06262509581525066
12657,0.32168190342099395
1319,0.12675022075091313
17315,0.054548153283282
10127,0.3108168608470312
1341,0.22143318270446555
15427,0.6382942974399632
16687,0.04241240961397236
5949,0.13361629373554595
9591,0.3695872549550936
6106,0.03310208657273106
5442,0.037560872051758176
5149,0.7795576455422276
15383,0.32426834997954074
10635,0.3065443980259065
19043,0.27864994525801656
14826,0.20707053841992545
4087,0.1556589639084075
9747,0.390663722789207
3646,0.5400848343560257
11918,0.2384288022262721
1426,0.44433871794972934
11154,0.18804060086831553
5347,0.30059429920532776
12258,0.09541098122472269
10539,0.13734128857306538
6360,0.17707779042360594
3006,0.13556745620954785
16267,0.3568621935826308
7277,0.3396644880407017
2843,0.2249693632446112
11557,0.4379329988461013
9398,0.08797986783379785
10236,0.1370094798607318
5409,0.28067534544034084
12610,0.11689014986482904
8527,0.5701664279167764
5228,0.6197028377951077
12086,0.17672705103187014
353,0.32512258622043566
12375,0.5489356171910238
7875,0.14294388917754303
6885,0.15308984508817436
2716,0.524284240869251
1480,0.004046426258762503
19012,0.38794272884577463
13032,0.5584909863705119
13234,0.35888097704378874
13235,0.38866382630594937
12026,0.1787589628158614
1498,0.1456748391350321
593,0.5522107213176679
10565,0.28801612956804723
8086,0.03003501561673111
3649,-0.02248127360554908
13213,0.24525605791006827
14629,0.5382797493662572
17972,0.48004640728645837
17611,0.19121437508179612
16724,0.1611209890127453
2967,0.4561882287321313
7662,0.1264490891125875
1594,0.15556579530837555
13039,0.23694584846927247
18483,-0.07878590033561672
3659,0.7661950314417144
1198,0.14330718332767234
3550,0.08828436375700593
2414,0.7656788170579366
8883,0.039996444317361435
428,0.18040939464582084
17595,0.1376117358866094
3196,0.09448464640382359
11657,0.7097274224231424
16207,0.14709804415120875
18577,0.31491188173557105
1920,0.11459882968561713
5888,0.17929282559293042
6533,0.033328891212973444
13072,0.36274710940531735
16027,0.1803502743204009
10874,0.1771688884132574
2602,0.20726267720281738
9382,0.08047001052960828
9017,0.005843888002677211
14179,0.03553731722812309
6701,0.04859694454478514
17506,0.5349095295302526
16543,0.12034224959154266
13190,0.1835031876210893
9175,0.321440804612017
17907,0.2737036187617673
15727,0.39058761766847416
4955,0.06065191598737474
8018,0.29456441696502567
7862,0.020027639546092213
6049,0.5442938423049296
14636,0.5271475437011052
15100,0.2750662347736348
17168,0.18634963831632345
1984,0.15264883064755352
6948,0.1354431071569231
13044,0.7316396285022322
15605,0.3751378217486685
10994,0.5424541033204667
8579,0.05015034282272979
2778,0.023304072041801627
16693,0.016358252281816532
3826,0.5001656216567031
13353,0.09955930869174762
3948,0.1464634055566424
9108,0.04444642330894033
17843,0.4004111523764045
9686,0.3237514630936898
16176,0.7328246959554197
3173,0.13177181265512783
13220,0.16963520394974918
7677,0.15292411064298206
16107,0.13570309044257461
8054,0.40634660164050596
9251,0.04696757260443796
8915,0.32932897743933287
8313,0.18830721535922312
8956,0.29084382770657197
15380,0.31629949895245607
15873,0.02185085740121473
1669,0.11916621292807117
12627,0.5281147357467944
17368,0.7440731598684545
16333,0.7098916521031499
5865,0.12836525441821361
7713,0.43412101886667603
6075,0.20814401237814623
18633,0.2567922415080501
686,0.027228762199893897
13635,0.4471043507516651
2376,0.12726565756252273
4153,0.2873061029114953
2719,0.09397243031243085
7042,0.5818528356695419
12459,0.05397306205356023
16325,0.7447904384433957
7465,0.33953868852895663
12395,0.14512595081407725
1034,0.478906011189886
3204,0.07229732647653775
9198,0.39736568294891755
9225,0.8096306468401467
13469,-0.0964848971422192
2143,0.10547914829818228
11840,0.0947927214515506
13622,0.582919438325483
8328,0.04764967928412006
5726,0.12462485438999205
8879,0.40340578990234793
3830,0.5563055798141318
7281,0.6260558793526478
13401,0.5013337551103357
11500,0.12588430660410155
15824,0.3236149031660736
10690,0.12295141309222352
3626,0.06322841057652961
17752,0.1588702700143349
15367,0.11722713968712367
14504,0.18446813015135022
9030,0.5152215263805497
15010,0.3663820176182238
7812,0.25153734697394237
2633,0.13772087151785067
162,0.08439181538844698
15786,0.1606097886483281
9798,0.09556324106231717
5741,0.0008216761801242978
771,0.05775314177589208
14741,0.17585919479124174
2221,0.5120180351908715
13722,0.09703886736967204
8532,0.16407037330374896
2697,0.2905814893002787
7564,0.39669057868904817
3751,0.39964643544584305
17499,0.29331264874705687
4138,0.045762472088443085
3101,0.5548452903783753
6785,0.32817521286113027
1353,0.021327150779828774
18086,0.6448322464104475
6595,0.12626477920222418
14076,0.39928804862798845
8110,0.21397534937259516
2259,0.48058515048060085
892,0.006257331609888506
10009,0.3841925540251729
6353,0.02267246570730347
11288,0.2050735852533686
9520,0.15344045363391767
18188,0.18506374078912924
5327,0.1583942353342006
14496,0.5157851137195524
6278,0.09710176988110447
17984,0.08037968655801303
1602,-0.12817651104217864
7994,0.633421953634074
5218,0.3853103068148622
444,0.11864468578874526
578,0.257733065959255
13163,0.040091684094973934
14540,0.295732428977991
14050,0.5390645686500488
19109,0.4894256434495011
17080,0.30647594368503567
5543,0.26306892098902884
472,0.4971031078498766
13964,0.07819063028177714
10434,0.45352188360272727
17685,0.16245898478959775
17020,0.2482473606355357
13445,0.390211912008423
7756,0.12241257377972292
1750,0.17933697388930941
13611,-0.053039743075895984
11782,0.4782832499385018
8849,0.06939281139894193
3076,0.5848955944792791
17303,0.1315562924903007
11579,0.17810382299207944
6110,0.17047799335615582
18670,0.07510407908741717
12536,0.017470448643805647
16731,-0.06778599457775314
9493,0.6052592368311006
15981,0.03631126274917679
4077,0.4095921872898111
5220,-0.02885830901903874
5719,0.5649749415209504
7850,-0.08646475312523516
10153,0.3653361081730305
4685,0.084678343602131
2487,0.12194483301577852
4972,0.5096612683449162
8507,0.4132628226283608
8381,0.19754725986676558
8677,0.03375330237222057
3337,0.43313085868690937
14118,0.3040339250982823
17667,0.5741117333159627
16213,0.10208707948724194
7116,0.49179588118590034
7245,0.26885668992309625
14527,0.3466598123896648
10376,0.11341185806906151
3100,0.006249307994762865
10083,0.10208061710121169
13928,0.21418204200935848
2342,0.40420139595138327
226,0.18564191279761028
13585,0.5458007398660727
1470,0.3528792426588571
11261,0.053949054101515626
15287,0.3796572323579809
13455,0.4401659391580597
5432,0.3335384740250654
14784,0.1563275465861535
10796,0.18541799913591217
6966,-0.009102397804395368
1080,0.38609408592174294
12726,0.7795370883879673
9927,0.11202915152198734
9630,0.5827899427041024
6940,0.5643284130567567
15717,0.0004874398200732655
11858,0.1289684364118986
2438,0.0562648854629374
17508,0.4942290057875635
12734,0.5528729359665004
15812,0.05143424970651822
2839,0.5508003955933656
1369,0.7353970296485328
13113,0.06858044895354992
16718,0.22876351325560973
12472,0.6686315686204597
9606,0.041582998660224524
15336,0.42357728158628827
208,0.06865647703333078
15337,0.12041444435397186
9414,0.5838521443924265
11080,0.18733186852871253
14958,0.1957960398196048
7102,0.12100371874404647
10428,-0.02683111142868555
6271,0.11216288735464269
6279,0.2244795716319381
8791,0.1584847816638283
10246,0.27242289430674743
5324,0.09526272397354679
13161,0.15754107750412222
1622,0.07858147894038109
4069,0.2957720078348744
16564,0.7480365035814551
12797,0.050273851019240756
9326,0.12368238164021295
12811,0.12393216465638346
9900,0.1554374673668898
16374,0.5204123401297636
16671,0.14974619149738855
15274,0.11462341753149885
12662,0.10798641441120194
18855,0.2845379198215912
763,0.17360647813135222
18306,0.22313193455386876
3357,0.08971235046803949
8160,0.119869779615494
4292,0.4149647613102596
1229,0.12121393045812445
2483,0.01804632861798461
534,0.038969148584833024
13312,0.04111067867917367
17059,0.2006378305917842
13640,-0.04812734572760724
9683,0.6201940827095623
9893,0.6214559086680138
13009,0.202465678532874
319,0.09550527574865553
16551,0.037405807866811025
14246,0.11547410782320516
5739,0.24128933381628537
18163,0.17461532532293844
5148,0.7215512864701483
16892,0.6756336599247437
16433,0.04001728036148888
12611,0.20137323500216753
11674,0.08369971599146309
4934,0.15812603018629717
16191,0.1050881961413897
13347,0.6857415719883718
8899,0.19185653601239055
1017,0.12779638418393346
15612,0.0963236867828593
9006,0.07223450959278999
15187,0.3035523531713468
13359,0.2819763311229357
1284,0.04366590880966498
1243,0.2998773221609343
5405,0.17410101489942392
445,0.550581582162807
8546,0.01492792455158154
18158,0.028939205702079085
9239,0.17676227485679008
3012,0.1404373028917505
11398,0.04789787705067694
9438,0.18581018695365548
5747,0.16461859561106335
18307,0.37610630781651333
10004,0.09313215849496614
16068,0.26661588007171677
10095,0.08155047620596756
4755,0.1829590869517158
3262,0.18118529531526778
13885,0.013213535010834665
8588,0.3375642839021668
9471,0.26758744044300853
6043,-0.0529303951555361
11155,0.14959310858376101
11642,0.9149707316865642
4387,0.04876971068911301
10023,0.01778994781940757
16820,0.11796482569721756
6571,0.17649093226518064
3032,0.42324151153771505
10449,0.7815137903918894
16603,0.18654014736596175
12573,0.11964599291291489
18843,0.05856402043150921
14074,0.18474892523830555
8435,0.5308375047334811
16891,0.027258606567691912
15956,0.08758020088632479
6809,0.01178625085333207
18217,0.38759589274900663
18476,0.34459627956345695
15424,0.10310617080652512
7267,0.03867075364463357
15683,0.0740956367813091
7406,0.11285340656503234
17615,0.7464916726021151
11921,0.0487315679512596
11327,0.5701783738976053
15251,0.3912376486030235
5514,0.24389884852250548
